ID,Title,Type,Date,Topics,ProductionYear
ld1-1643399887910-1643399905726-2,"The Fishing Party, from Appletons' Journal of Literature, Science and Art, October 2, 1869, Supplement","Cooper Hewitt, Smithsonian Design Museum",1860,Graphic arts,1860.0
ld1-1643399887910-1643399938202-1,Ashtray,"Cooper Hewitt, Smithsonian Design Museum","1900s, 1890",,1900.0
ld1-1643399887910-1643399947557-1,Vase,"Cooper Hewitt, Smithsonian Design Museum","1900s, 1890",,1900.0
ld1-1643399887910-1643399929160-1,Chrysanthemum Pattern Salt Spoon,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399938206-0,Vase,"Cooper Hewitt, Smithsonian Design Museum","1900s, 1890",,1900.0
ld1-1643399887910-1643399919646-1,Stemmed sherbet dish,"Cooper Hewitt, Smithsonian Design Museum","1920s, 1900",,1920.0
ld1-1643399887910-1643399938192-0,Vase,"Cooper Hewitt, Smithsonian Design Museum","1900s, 1890",,1900.0
ld1-1643399887910-1643399948309-0,Vase,"Cooper Hewitt, Smithsonian Design Museum","1900s, 1890",,1900.0
ld1-1643399887910-1643399948421-1,Lapel Watch,"Cooper Hewitt, Smithsonian Design Museum","1890s, 1870",,1890.0
ld1-1643399887910-1643399956831-0,American Beauty,"Cooper Hewitt, Smithsonian Design Museum","1920s, 1900",,1920.0
ld1-1643399887910-1643399929158-0,Chrysanthemum Pattern Fish Knife,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399919646-0,Stemmed Sherbert Dish,"Cooper Hewitt, Smithsonian Design Museum","1910s, 1900",,1910.0
ld1-1643399887910-1643399934908-0,Beaker,"Cooper Hewitt, Smithsonian Design Museum","1910s, 1900",,1910.0
ld1-1643399756728-1643399792086-0,Samuel F. B. Morse,National Portrait Gallery,1890,"Art, Telegraph, Painters, Mustaches, Portraits, Facial Hair, Founder, Science and Technology, Portraitist, Inventors, Arts & Culture, Men, Journalism, Education and Scholarship, Artists, Journalism and Media, Art instructor, Beards",1890.0
ld1-1643399756728-1643399798263-0,Thomas Nast,National Portrait Gallery,"1860s, 1870","Neckwear, Art, Cartoonist, Government, Diplomacy, Interior decoration, Mustaches, Dress accessories, Portraits, Facial Hair, Consul, US Consul, Design, Bowtie, Arts & Culture, Illustrator, Costume, Men, Neckties, Politics, Handkerchief, Diplomats, Artists",1860.0
ld1-1643399756728-1643399799214-0,Lester Wallack,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Theater manager, Literature, Writers, Interior decoration, Playwright, Mustaches, Jewelry, Dress accessories, Portraits, Facial Hair, Design, Arts & Culture, Actors and actresses, Costume, Men, Neckties, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399798704-0,Lester Wallack,National Portrait Gallery,"1860s, 1870","Neckwear, Theater manager, Literature, Writers, Interior decoration, Playwright, Mustaches, Dress accessories, Portraits, Facial Hair, Design, Arts & Culture, Actors and actresses, Costume, Men, Neckties, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399798265-0,Thomas Nast,National Portrait Gallery,"1860s, 1870","Neckwear, Art, Cartoonist, Government, Diplomacy, Interior decoration, Mustaches, Dress accessories, Portraits, Facial Hair, Consul, US Consul, Design, Bowtie, Arts & Culture, Illustrator, Costume, Men, Neckties, Politics, Handkerchief, Diplomats, Artists",1860.0
ld1-1643399756728-1643399798264-0,Thomas Nast,National Portrait Gallery,"1860s, 1870","Neckwear, Art, Cartoonist, Government, Diplomacy, Interior decoration, Mustaches, Dress accessories, Portraits, Facial Hair, Consul, US Consul, Design, Bowtie, Arts & Culture, Illustrator, Costume, Men, Neckties, Politics, Handkerchief, Diplomats, Artists",1860.0
ld1-1643399756728-1643399803203-0,Lester Wallack,National Portrait Gallery,"1860s, 1870","Neckwear, Theater manager, Literature, Writers, Interior decoration, Playwright, Mustaches, Dress accessories, Portraits, Facial Hair, Design, Arts & Culture, Actors and actresses, Costume, Men, Neckties, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399803204-0,Lester Wallack,National Portrait Gallery,"1860s, 1870","Neckwear, Theater manager, Literature, Writers, Interior decoration, Playwright, Mustaches, Dress accessories, Portraits, Facial Hair, Design, Arts & Culture, Actors and actresses, Costume, Men, Neckties, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399798711-0,Lester Wallack,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Theater manager, Literature, Writers, Interior decoration, Playwright, Mustaches, Jewelry, Dress accessories, Portraits, Facial Hair, Design, Arts & Culture, Actors and actresses, Costume, Men, Neckties, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399801992-1,Lester Wallack,National Portrait Gallery,"1860s, 1870","Neckwear, Theater manager, Literature, Writers, Interior decoration, Playwright, Mustaches, Dress accessories, Portraits, Facial Hair, Design, Arts & Culture, Actors and actresses, Costume, Men, Neckties, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399803203-1,Lester Wallack,National Portrait Gallery,"1860s, 1870","Neckwear, Theater manager, Literature, Writers, Interior decoration, Playwright, Mustaches, Dress accessories, Portraits, Facial Hair, Design, Arts & Culture, Actors and actresses, Costume, Men, Neckties, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399797530-0,Felix Darley,National Portrait Gallery,"1860s, 1870","Glove, Neckwear, Art, Painters, Interior decoration, Mustaches, Dress accessories, Portraits, Facial Hair, Design, Gloves, Staffs (Sticks, canes, etc.), Arts & Culture, Illustrator, Costume, Walking stick, Men, Neckties, Artists",1860.0
ld1-1643399756728-1643399798710-1,Lester Wallack,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Theater manager, Literature, Writers, Interior decoration, Playwright, Mustaches, Jewelry, Dress accessories, Portraits, Facial Hair, Design, Arts & Culture, Actors and actresses, Costume, Men, Neckties, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399798707-0,Lester Wallack,National Portrait Gallery,"1860s, 1870","Theater manager, Literature, Architecture, Writers, Interior decoration, Playwright, Mustaches, Portraits, Facial Hair, Headgear, Design, Arts & Culture, Actors and actresses, Costume, Muttonchops, Men, Stage actor, Hats, Entertainers, Top hat, Pedestal",1860.0
ld1-1643399756728-1643399798712-0,Lester Wallack,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Theater manager, Literature, Writers, Interior decoration, Playwright, Mustaches, Jewelry, Dress accessories, Portraits, Facial Hair, Design, Arts & Culture, Actors and actresses, Costume, Men, Neckties, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399798706-0,Lester Wallack,National Portrait Gallery,"1860s, 1870","Theater manager, Literature, Architecture, Writers, Interior decoration, Playwright, Mustaches, Portraits, Facial Hair, Headgear, Design, Arts & Culture, Actors and actresses, Costume, Muttonchops, Men, Stage actor, Hats, Entertainers, Top hat, Pedestal",1860.0
ld1-1643399887910-1643399949589-0,Pan-American Exposition,"Cooper Hewitt, Smithsonian Design Museum",1900,,1900.0
ld1-1643399756728-1643399802819-0,Rush C. Hawkins,National Portrait Gallery,"1880s, 1860s, 1870","Soldiers, Art, Art collector, Mustaches, Dress accessories, Home Furnishings, Design, Weapons, Swords, Military and Intelligence, Curtain, Feather, Literature, Interior decoration, American Civil War (1861-1865), Portraits, Facial Hair, Lawyers, Mexican War, 1846-1848, Publisher, Headgear, Brigadier General, Civil War, 1861-1865, Arts & Culture, Costume, Men, Hats, Law and Crime, Book collector, Sports and Recreation, Officer",1880.0
ld1-1643399756728-1643399800672-0,Rush C. Hawkins,National Portrait Gallery,"1880s, 1860s, 1870","Soldiers, Art, Art collector, Dress accessories, Home Furnishings, Design, Weapons, Swords, Military and Intelligence, Curtain, Feather, Literature, Interior decoration, American Civil War (1861-1865), Portraits, Lawyers, Mexican War, 1846-1848, Publisher, Headgear, Brigadier General, Civil War, 1861-1865, Arts & Culture, Costume, Men, Hats, Law and Crime, Book collector, Sports and Recreation, Officer",1880.0
ld1-1643399756728-1643399800671-0,Rush C. Hawkins,National Portrait Gallery,"1880s, 1860s, 1870","Soldiers, Art, Art collector, Dress accessories, Home Furnishings, Design, Weapons, Swords, Military and Intelligence, Curtain, Feather, Literature, Interior decoration, American Civil War (1861-1865), Portraits, Lawyers, Mexican War, 1846-1848, Publisher, Headgear, Brigadier General, Civil War, 1861-1865, Arts & Culture, Costume, Men, Hats, Law and Crime, Book collector, Sports and Recreation, Officer",1880.0
ld1-1643399756728-1643399802820-0,Rush C. Hawkins,National Portrait Gallery,"1880s, 1860s, 1870","Soldiers, Art, Art collector, Mustaches, Dress accessories, Home Furnishings, Design, Weapons, Swords, Military and Intelligence, Curtain, Feather, Literature, Interior decoration, American Civil War (1861-1865), Portraits, Facial Hair, Lawyers, Mexican War, 1846-1848, Publisher, Headgear, Brigadier General, Civil War, 1861-1865, Arts & Culture, Costume, Men, Hats, Law and Crime, Book collector, Sports and Recreation, Officer",1880.0
ld1-1643399756728-1643399797550-0,Kate Denin Wilson,National Portrait Gallery,"1860s, 1870","Women, Interior decoration, Jewelry, Dress accessories, Portraits, Brooch, Design, Belt, Arts & Culture, Actors and actresses, Costume, Comedian, Entertainers",1860.0
ld1-1643399756728-1643399797661-0,Charles Fisher,National Portrait Gallery,"1860s, 1870","Neckwear, Interior decoration, Dress accessories, Portraits, Home Furnishings, Furnishings, Design, Chairs, Arts & Culture, Actors and actresses, Seating, Costume, Men, Neckties, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399798056-1,Jenny Lind,National Portrait Gallery,"1860s, 1870","Design, Women, Social Welfare and Reform, Singer, Arts & Culture, Interior decoration, Portraits, Philanthropists, Soprano, Entertainers, Opera singer, Musicians",1860.0
ld1-1643399756728-1643399797551-0,Kate Denin Wilson,National Portrait Gallery,"1860s, 1870","Women, Interior decoration, Jewelry, Dress accessories, Portraits, Brooch, Design, Belt, Arts & Culture, Actors and actresses, Costume, Comedian, Entertainers",1860.0
ld1-1643399756728-1643399797656-0,Charles Fisher,National Portrait Gallery,"1860s, 1870","Neckwear, Architecture, Interior decoration, Dress accessories, Portraits, Home Furnishings, Design, Column, Arts & Culture, Actors and actresses, Costume, Curtain, Men, Neckties, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399777169-0,Tadeusz Kosciuszko,National Portrait Gallery,1830,"Neckwear, Art, Soldiers, Government, Dress accessories, Portraits, Patriotism, Founder, Symbols & Motifs, Arts & Culture, Costume, Military and Intelligence, Men, Neckties, American Revolution (1775-1783), Education and Scholarship, Politics, Medal, Artists, Schools",1830.0
ld1-1643399756728-1643399797319-0,Edwin Booth and daughter Edwina,National Portrait Gallery,"1860s, 1870","Women, Theater manager, Interior decoration, Portraits, Home Furnishings, Theater producer, Furnishings, Design, Producer, Chairs, Arts & Culture, Actors and actresses, Seating, Entertainers",1860.0
ld1-1643399756728-1643399797311-1,Edwin Booth and daughter Edwina,National Portrait Gallery,"1860s, 1870","Women, Theater manager, Interior decoration, Portraits, Home Furnishings, Theater producer, Furnishings, Design, Producer, Chairs, Arts & Culture, Actors and actresses, Seating, Entertainers",1860.0
ld1-1643399756728-1643399797313-0,Edwin Booth,National Portrait Gallery,"1860s, 1870","Neckwear, Theater manager, Interior decoration, Dress accessories, Portraits, Home Furnishings, Theater producer, Furnishings, Design, Producer, Chairs, Arts & Culture, Actors and actresses, Seating, Costume, Men, Neckties, Entertainers",1860.0
ld1-1643399756728-1643399797312-0,Edwin Booth,National Portrait Gallery,"1860s, 1870","Neckwear, Theater manager, Interior decoration, Dress accessories, Portraits, Home Furnishings, Theater producer, Furnishings, Design, Producer, Chairs, Arts & Culture, Actors and actresses, Seating, Costume, Men, Neckties, Entertainers",1860.0
ld1-1643399756728-1643399801092-0,Dion Boucicault,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Writers, Dress accessories, Home Furnishings, Design, Shackles, Chairs, Seating, Neckties, Tables, Entertainers, Handcuffs, Theater manager, Literature, Interior decoration, Playwright, Portraits, Educators, Furnishings, Arts & Culture, Actors and actresses, Costume, Men, Education and Scholarship",1860.0
ld1-1643399756728-1643399801091-0,Dion Boucicault,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Writers, Dress accessories, Home Furnishings, Design, Shackles, Chairs, Seating, Neckties, Tables, Entertainers, Handcuffs, Theater manager, Literature, Interior decoration, Playwright, Portraits, Educators, Furnishings, Arts & Culture, Actors and actresses, Costume, Men, Education and Scholarship",1860.0
ld1-1643399756728-1643399797317-0,Edwin Booth and daughter Edwina,National Portrait Gallery,"1860s, 1870","Women, Theater manager, Interior decoration, Portraits, Home Furnishings, Theater producer, Furnishings, Design, Producer, Chairs, Arts & Culture, Actors and actresses, Seating, Entertainers",1860.0
ld1-1643399756728-1643399796150-0,"Frank Hamilton Cushing with Laiyuahtsailunkya, Naiyutchi, Palowahtiwa, Kiasiwa, and Nanake",National Portrait Gallery,1880,"Literature, Architecture, Bow and Arrow, Writers, Ethnologist, Government, Interior decoration, Portraits, Anthropology, Home Furnishings, Governors, Furnishings, Native American leader, Design, Photography, Bow priest, Balustrade, Weapons, Chairs, Arts & Culture, Seating, Men, Education and Scholarship, Politics",1880.0
ld1-1643399887910-1643399956812-0,Tile,"Cooper Hewitt, Smithsonian Design Museum",1910,,1910.0
ld1-1643399887910-1643399948423-0,Brooch,"Cooper Hewitt, Smithsonian Design Museum","1910s, 1890",,1910.0
ld1-1643399756728-1643399809025-0,"My Family, Second Stone",National Portrait Gallery,1920,"Women, Neckwear, Art, Painters, Self-portraits, Interior decoration, Jewelry, Dress accessories, Portraits, Home Furnishings, Couch, Furnishings, Design, Bowtie, Arts & Culture, Actors and actresses, Costume, Seating, Domestic, Neckties, Drape, Entertainers, Artists, Art instructor",1920.0
ld1-1643399756728-1643399797922-0,Daniel Huntington,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Art, Mustaches, Jewelry, Dress accessories, Design, Staffs (Sticks, canes, etc.), Walking stick, Neckties, Coat, Painters, Interior decoration, Outerwear, Portraits, Facial Hair, Headgear, Portraitist, Arts & Culture, Costume, Ring, Men, Hats, Artists, Beards",1860.0
ld1-1643399756728-1643399797925-0,Daniel Huntington,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Art, Painters, Interior decoration, Mustaches, Jewelry, Dress accessories, Portraits, Home Furnishings, Facial Hair, Furnishings, Design, Portraitist, Chairs, Arts & Culture, Costume, Seating, Men, Neckties, Artists, Beards",1860.0
ld1-1643399756728-1643399797923-0,Daniel Huntington,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Art, Painters, Interior decoration, Mustaches, Jewelry, Dress accessories, Portraits, Home Furnishings, Facial Hair, Furnishings, Design, Portraitist, Chairs, Arts & Culture, Costume, Seating, Men, Neckties, Artists, Beards",1860.0
ld1-1643399756728-1643399798302-0,Erastus Dow Palmer,National Portrait Gallery,"1860s, 1870","Chain, Art, Architecture, Interior decoration, Jewelry, Portraits, Facial Hair, Sculptors, Design, Portraitist, Column, Arts & Culture, Costume, Men, Artists, Beards",1860.0
ld1-1643399756728-1643399797333-0,Mathew B. Brady,National Portrait Gallery,"1860s, 1870","Nature, Trees, Art, Architecture, Portraits, Ecology, Plants, Grasses, Headgear, Farms, Arts & Culture, Costume, Men, Photographer, Hats, Artists, Daguerreotypist",1860.0
ld1-1643399756728-1643399797386-0,Francis S. Chanfrau,National Portrait Gallery,"1860s, 1870","Glove, Neckwear, Literature, Writers, Interior decoration, Playwright, Mustaches, Dress accessories, Goatee, Portraits, Facial Hair, Design, Gloves, Arts & Culture, Actors and actresses, Costume, Men, Neckties, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399797389-0,Francis S. Chanfrau,National Portrait Gallery,"1860s, 1870","Glove, Neckwear, Literature, Writers, Interior decoration, Playwright, Mustaches, Dress accessories, Goatee, Portraits, Facial Hair, Design, Gloves, Arts & Culture, Actors and actresses, Costume, Men, Neckties, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399797924-0,Daniel Huntington,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Art, Painters, Interior decoration, Mustaches, Jewelry, Dress accessories, Portraits, Home Furnishings, Facial Hair, Furnishings, Design, Portraitist, Chairs, Arts & Culture, Costume, Seating, Men, Neckties, Artists, Beards",1860.0
ld1-1643399756728-1643399798705-0,Lester Wallack,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Writers, Mustaches, Jewelry, Dress accessories, Home Furnishings, Design, Chairs, Seating, Curtain, Neckties, Stage actor, Entertainers, Theater manager, Literature, Interior decoration, Playwright, Portraits, Facial Hair, Furnishings, Arts & Culture, Actors and actresses, Costume, Muttonchops, Men",1860.0
ld1-1643399756728-1643399797388-0,Francis S. Chanfrau,National Portrait Gallery,"1860s, 1870","Glove, Neckwear, Literature, Writers, Interior decoration, Playwright, Mustaches, Dress accessories, Goatee, Portraits, Facial Hair, Design, Gloves, Arts & Culture, Actors and actresses, Costume, Men, Neckties, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399797230-0,P. T. Barnum,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Interior decoration, Dress accessories, Jewelry, Portraits, Showman, Design, Circus owner, Arts & Culture, Costume, Men, Museum Administrator, Neckties, Education and Scholarship, Entertainers",1860.0
ld1-1643399756728-1643399797229-0,P. T. Barnum,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Interior decoration, Dress accessories, Jewelry, Portraits, Showman, Design, Circus owner, Arts & Culture, Costume, Men, Museum Administrator, Neckties, Education and Scholarship, Entertainers",1860.0
ld1-1643399756728-1643399798730-0,Alfred Waud,National Portrait Gallery,"1860s, 1870","Art, Interior decoration, Footwear, Mustaches, Portraits, Home Furnishings, Facial Hair, Shoes, Furnishings, Headgear, Printed Material, Design, Arts & Culture, Illustrator, Costume, Men, Tables, Hats, Baggage & Luggage, Artists, Beards",1860.0
ld1-1643399756728-1643399797332-0,Mathew B. Brady,National Portrait Gallery,"1860s, 1870","Nature, Trees, Art, Architecture, Portraits, Ecology, Plants, Grasses, Headgear, Farms, Arts & Culture, Costume, Men, Photographer, Hats, Artists, Daguerreotypist",1860.0
ld1-1643399756728-1643399768202-0,Laura Keene,National Portrait Gallery,"1850s, 1860","Design, Women, Theater manager, Producer, Arts & Culture, Actors and actresses, Interior decoration, Comedian, Portraits, Stage actor, Entertainers, Theater producer",1850.0
ld1-1643399756728-1643399826157-0,"W. Wells Brown (frontispiece to ""The American Fugitive in Europe. Sketches of Places and People Abroad""",National Portrait Gallery,1850,"Social Welfare and Reform, Business and Finance, Frontispiece, Books and reading, Literature, Writers, Playwright, Portraits, Reformers, Civil rights activist, Abolitionists, Arts & Culture, Social reformer, Historians, Men, Education and Scholarship, Enslaved person",1850.0
ld1-1643399756728-1643399809061-0,Bernhard Gutmann Self-Portrait,National Portrait Gallery,1930,"Art, Self-portraits, Arts & Culture, Costume, Men, Mustaches, Dress accessories, Portraits, Facial Hair, Eyeglasses, Artists",1930.0
ld1-1643399756728-1643399809125-0,Whistler with White Lock,National Portrait Gallery,1870,"Art, Painters, Self-portraits, Arts & Culture, Men, Mustaches, Portraits, Facial Hair, Artists",1870.0
ld1-1643399756728-1643399809113-0,Joseph Stella Self-Portrait,National Portrait Gallery,1900,"Art, Painters, Self-portraits, Arts & Culture, Costume, Men, Portraits, Artists, Headgear, Visor",1900.0
ld1-1643399756728-1643399809039-0,Minerva Chapman Self-Portrait,National Portrait Gallery,1900,"Women, Art, Self-portraits, Arts & Culture, Portraits, Artists",1900.0
ld1-1643399887910-1643399975908-0,Chrysanthemum Pattern Luncheon Knife,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399975915-0,Chrysanthemum Pattern Luncheon Knife,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399975912-1,Chrysanthemum Pattern Luncheon Knife,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399975856-0,Chrysanthemum Pattern Oyster Fork,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399975914-0,Chrysanthemum Pattern Luncheon Knife,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399975906-0,Chrysanthemum Pattern Luncheon Knife,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399975907-0,Chrysanthemum Pattern Luncheon Knife,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399957302-0,Vase,"Cooper Hewitt, Smithsonian Design Museum",1910,,1910.0
ld1-1643399887910-1643399957284-0,Vase,"Cooper Hewitt, Smithsonian Design Museum","1920s, 1900",,1920.0
ld1-1643399887910-1643399975911-0,Chrysanthemum Pattern Luncheon Knife,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399965918-0,plate,"Cooper Hewitt, Smithsonian Design Museum",1910,,1910.0
ld1-1643399887910-1643399927554-0,Flower-Shaped Vase,"Cooper Hewitt, Smithsonian Design Museum","1910s, 1890",,1910.0
ld1-1643399887910-1643399938206-1,Vase,"Cooper Hewitt, Smithsonian Design Museum","1900s, 1890",,1900.0
ld1-1643399887910-1643399923090-0,Vase,"Cooper Hewitt, Smithsonian Design Museum","1900s, 1890",,1900.0
ld1-1643399887910-1643399945338-0,Footed bowl,"Cooper Hewitt, Smithsonian Design Museum",1910,,1910.0
ld1-1643399887910-1643399938209-1,Vase,"Cooper Hewitt, Smithsonian Design Museum",1900,,1900.0
ld1-1643399887910-1643399938202-0,Vase,"Cooper Hewitt, Smithsonian Design Museum","1910s, 1890",,1910.0
ld1-1643399887910-1643399975855-0,Chrysanthemum Pattern Oyster Fork,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399975909-1,Chrysanthemum Pattern Luncheon Knife,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399975912-0,Chrysanthemum Pattern Luncheon Knife,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399975854-1,Chrysanthemum Pattern Oyster Fork,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399975858-0,Chrysanthemum Pattern Oyster Fork,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399975913-0,Chrysanthemum Pattern Luncheon Knife,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399975909-0,Chrysanthemum Pattern Luncheon Knife,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399956811-0,Tile,"Cooper Hewitt, Smithsonian Design Museum",1910,,1910.0
ld1-1643399887910-1643399945344-1,Vase,"Cooper Hewitt, Smithsonian Design Museum","1900s, 1890",,1900.0
ld1-1643399887910-1643399929161-0,Chrysanthemum Pattern Mustard Spoon,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399938198-1,Jar with Lid,"Cooper Hewitt, Smithsonian Design Museum","1900s, 1890",,1900.0
ld1-1643399887910-1643399938200-0,Vase,"Cooper Hewitt, Smithsonian Design Museum","1900s, 1890",,1900.0
ld1-1643399887910-1643399938207-0,Vase,"Cooper Hewitt, Smithsonian Design Museum","1900s, 1890",,1900.0
ld1-1643399887910-1643399929157-0,Chrysanthemum Pattern Luncheon Fork,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399985857-0,Turtleback Tile Chandelier,"Cooper Hewitt, Smithsonian Design Museum","1910s, 1900",,1910.0
ld1-1643399887910-1643399975910-0,Chrysanthemum Pattern Luncheon Knife,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399975857-0,Chrysanthemum Pattern Oyster Fork,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399756728-1643399798835-0,"Strattons, G.W.M Nutt, and Minnie Warren",National Portrait Gallery,"1860s, 1870","Women, Singer, Person with dwarfism, Playing cards, Interior decoration, Portraits, Home Furnishings, Person with a disability, Educators, Furnishings, Design, Sofa, Chairs, Arts & Culture, Seating, Tablecloth, Games, Tables, Education and Scholarship, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399798937-0,"Strattons, G.W.M. Nutt, and Minnie Warren [wedding party]",National Portrait Gallery,"1860s, 1870","Women, Singer, Person with dwarfism, Books and reading, Interior decoration, Robe, Headdresses, Portraits, Person with a disability, Educators, Headgear, Printed Material, Stole, Design, Arts & Culture, Costume, Men, Veil, Education and Scholarship, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399801211-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Person with a disability, Design, Bracelet, Column, Bowtie, Neckties, Veil, Entertainers, Musicians, Women, Necklace, Architecture, Interior decoration, Portraits, Educators, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399799413-0,"Strattons, G.W.M. Nutt, and William Harrigan",National Portrait Gallery,"1860s, 1870","Women, Chain, Glove, Neckwear, Person with dwarfism, Interior decoration, Jewelry, Dress accessories, Portraits, Person with a disability, Educators, Headgear, Design, Gloves, Belt, Arts & Culture, Costume, Neckties, Hats, Education and Scholarship, Handkerchief, Entertainers",1860.0
ld1-1643399756728-1643399801210-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Person with a disability, Design, Bracelet, Column, Bowtie, Neckties, Veil, Entertainers, Musicians, Women, Necklace, Architecture, Interior decoration, Portraits, Educators, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399801828-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship",1860.0
ld1-1643399756728-1643399779265-1,Katharine Nash Rhoades,National Portrait Gallery,1910,"Design, Women, Art, Painters, Arts & Culture, Costume, Interior decoration, Jewelry, Portraits, Hats, Artists, Headgear",1910.0
ld1-1643399756728-1643399801212-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Person with a disability, Design, Bracelet, Column, Bowtie, Neckties, Veil, Entertainers, Musicians, Women, Necklace, Architecture, Interior decoration, Portraits, Educators, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399801829-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship",1860.0
